customer_unique_id,Recency,Frequency,Monetary,Avg_Order_Value,Avg_Review_Score,Preferred_Payment,Tenure,Preferred_Category,purchase_hour,Cluster,Customer_Segment,PCA1,PCA2
00196c4c9a3af7dd2ad10eade69c926f,33,1,22.32,22.32,5.0,boleto,0,computers_accessories,9,2,Premium Customers,-0.9895847424789448,-1.9203939783881594
00196fdb2bf9edfc35e88ebfbcf8d781,188,1,12.9,12.9,3.0,credit_card,0,electronics,19,0,Dormant Customers,-1.5456161313970513,-0.16225563499467993
0019da6aa6bcb27cc32f1249bd12da05,200,1,79.9,79.9,1.0,credit_card,0,housewares,0,0,Dormant Customers,-0.19959727945832856,0.13367059657925842
0019e8c501c85848ac0966d45226fa1d,121,1,159.99,159.99,5.0,credit_card,0,sports_leisure,9,3,New / Bargain Hunters,0.37476500244759525,-0.30774096549270696
001a2bf0e46c684031af91fb2bce149d,426,1,24.88,24.88,4.0,credit_card,0,housewares,22,0,Dormant Customers,-1.1441019874869898,0.7865653027920283
001a34eb30ecb8e3aacb07c475ca4dd1,49,1,151.9,151.9,5.0,credit_card,0,housewares,19,2,Premium Customers,0.4178440535225978,-1.2639109431575464
001a3a8e11d76c9a366c31a4aa2cc529,101,1,9.0,9.0,5.0,credit_card,0,electronics,1,0,Dormant Customers,-1.741192514969497,-0.8618155723242371
001ae5a1788703d64536c30362503e49,265,1,89.99,89.99,5.0,boleto,0,garden_tools,11,3,New / Bargain Hunters,-0.1353557135469033,0.4472761835777092
001deb796b28a3a128d6113857569aa4,68,1,39.9,39.9,4.0,credit_card,0,housewares,16,2,Premium Customers,-0.6239945012523089,-1.0935893284428442
001f3c4211216384d5fe59b041ce1461,528,1,24.88,24.88,3.0,credit_card,0,housewares,18,0,Dormant Customers,-1.163948876473942,1.01456034614996
002043098f10ba39a4600b6c52fbfe3c,521,1,176.99,176.99,4.0,credit_card,0,office_furniture,16,3,New / Bargain Hunters,0.3171190770484726,1.2526240561689908
002311514717ca8b65b09a26cdf7b91a,64,1,116.25,116.25,5.0,credit_card,0,auto,11,2,Premium Customers,0.1897966017949112,-1.0193833140789832
0023557a94bef0038066b5d1b3dc763e,154,1,89.9,89.9,3.0,credit_card,0,auto,19,3,New / Bargain Hunters,-0.08607544749140075,-0.12769460963539034
002471155ecd08d208d1376720e2a907,21,1,68.9,68.9,5.0,credit_card,0,housewares,20,2,Premium Customers,-0.10678327224076686,-2.240136968554514
00256bf7b05c08f6a5849df3d0a64f1f,89,1,39.5,39.5,3.0,credit_card,0,furniture_decor,17,0,Dormant Customers,-0.6561554844267425,-0.8120656613102103
0025795df7a7d077c4c90162fa820085,37,1,177.9,88.95,1.0,credit_card,0,stationery,11,2,Premium Customers,0.5637936993984942,-1.535472879159335
0027324a96d26a2bc7d69262f83c8403,158,1,37.9,37.9,5.0,credit_card,0,perfumery,11,0,Dormant Customers,-0.7398183653887854,-0.21160523719757632
0028a7d8db7b0247652509358ad8d755,259,1,274.0,274.0,3.0,credit_card,0,office_furniture,15,3,New / Bargain Hunters,0.7155703133029742,0.5676752950212203
0028cfeb9dfcd3628a56d5b6400deef5,235,1,95.9,95.9,5.0,boleto,0,electronics,0,3,New / Bargain Hunters,-0.07597299387013891,0.3281396841500458
00293787e2aec37a9c253b63fdfe2049,307,1,237.8,118.9,3.0,boleto,0,health_beauty,14,3,New / Bargain Hunters,0.5915520519447216,0.729537058221845
002aba8c1af80acacef6e011f9f23262,184,1,199.9,199.9,1.0,credit_card,0,construction_tools_construction,12,3,New / Bargain Hunters,0.5061524560268046,0.1643683572182614
002ae492472e45ad6ebeb7a625409392,325,1,103.98,51.99,3.0,credit_card,0,health_beauty,23,3,New / Bargain Hunters,-0.044441263932390354,0.6824813423475593
002b4cd83fabaffaa475f78ea5ef3e08,575,1,49.9,49.9,2.0,credit_card,0,fashion_bags_accessories,13,0,Dormant Customers,-0.6527405888588814,1.1936409163839987
002bdeb33da5b1b3ce8b9c822f749c82,267,1,23.99,23.99,5.0,credit_card,0,health_beauty,19,0,Dormant Customers,-1.1278006188123118,0.28620215871551213
002cdf87d4c03f08f7eb4551a923affc,302,1,196.99,196.99,1.0,credit_card,0,office_furniture,17,3,New / Bargain Hunters,0.4492415059884936,0.6876006122285598
002d3bd901608f67c3fc11eaaa842b13,226,1,19.49,19.49,4.0,boleto,0,drinks,18,0,Dormant Customers,-1.2647845002119782,0.08350405828008346
002d71b244beb91ca7030b15ab526446,464,1,115.0,115.0,5.0,boleto,0,books_general_interest,22,3,New / Bargain Hunters,-0.000739643531164539,1.073543374398606
002da6dde369f6a8b4c999ed61eb5a87,140,1,44.99,44.99,5.0,credit_card,0,housewares,11,0,Dormant Customers,-0.600193182028793,-0.3175824407870566
002eb8b96288f3804e21d2777ac29895,404,1,119.9,119.9,5.0,credit_card,0,health_beauty,13,3,New / Bargain Hunters,0.04381252599679403,0.9319110478138204
002ed12115742033f015cb3c269ccf68,212,1,97.9,97.9,5.0,credit_card,0,electronics,13,3,New / Bargain Hunters,-0.05079357568807862,0.22167095826548383
002ef00822613c94613e60e03b169fef,196,1,92.9,92.9,4.0,credit_card,0,bed_bath_table,20,3,New / Bargain Hunters,-0.08337260834894854,0.13176867750935775
002feefec5af0a3b26ee7839c66d205e,305,1,59.9,59.9,1.0,credit_card,0,garden_tools,12,0,Dormant Customers,-0.45647781997134906,0.5438601913116735
003035f5ec76f2220098377482de93c9,366,1,49.99,49.99,5.0,credit_card,0,consoles_games,21,0,Dormant Customers,-0.6096214219600041,0.7141068815175063
003162bf0351f47a1a247992b8b9b42d,46,1,514.9,514.9,5.0,credit_card,0,books_general_interest,15,2,Premium Customers,1.3568906942034165,-1.1706837788004965
00324c9f4d710e7bac5c5ba679714430,434,1,29.9,29.9,5.0,credit_card,0,housewares,20,0,Dormant Customers,-1.0097645572565015,0.8295137321393112
0032c76b20340da25249092a268ce66c,693,1,128.9,128.9,4.0,credit_card,0,toys,11,3,New / Bargain Hunters,0.049014042440242,1.5145629658539954
0032ca69771a7758ce643258bb9e4ac7,44,1,45.0,45.0,5.0,credit_card,0,furniture_living_room,15,2,Premium Customers,-0.4942064736506484,-1.533180400373409
0033f4a2887e07e25aa1204d482f41ba,65,1,350.0,350.0,5.0,boleto,0,cool_stuff,1,3,New / Bargain Hunters,1.0298699107890463,-0.859698739927341
00344274804f3b8003de1b0562ae01df,52,1,188.0,188.0,3.0,credit_card,0,health_beauty,14,2,Premium Customers,0.575115364221441,-1.1741630206490667
0034c76b7e6a17d738375b99afc2f01e,114,1,26.0,26.0,5.0,credit_card,0,home_appliances,16,0,Dormant Customers,-0.990039770770674,-0.6042023905549658
0035029989e6fc5cf030918a5f9f2037,110,1,438.0,219.0,5.0,credit_card,0,luggage_accessories,14,3,New / Bargain Hunters,1.153389258922133,-0.27708862862860956
003650b504826ea534e02eba0ab58dd5,225,1,13.99,13.99,4.0,credit_card,0,perfumery,12,0,Dormant Customers,-1.5042435900922662,0.03791854105127316
0036a074f98b80c4f1fc33dbbcf9c552,475,1,16.99,16.99,5.0,boleto,0,housewares,9,0,Dormant Customers,-1.4332526032952513,0.854622132374653
0036b4a3d09ad551a5188c2e374da402,385,1,148.0,148.0,4.0,credit_card,0,furniture_decor,16,3,New / Bargain Hunters,0.20864741555869007,0.9081056304116908
0036d365b138cc0ee06bed755bcb5044,211,1,79.9,79.9,5.0,boleto,0,christmas_supplies,14,0,Dormant Customers,-0.20453400940538097,0.19038225345729926
00370dfde3d012c420d29657afc2fc8b,213,1,215.0,215.0,4.0,credit_card,0,cool_stuff,12,3,New / Bargain Hunters,0.5482778767501385,0.32884388068824005
00377a18050b898b93e2c774be9947db,278,1,49.99,49.99,2.0,credit_card,0,health_beauty,13,0,Dormant Customers,-0.5842203309596231,0.42230684939267726
0037aa56b017c105c3a9d47af71fff98,215,1,425.0,425.0,3.0,credit_card,0,auto,16,3,New / Bargain Hunters,1.0686355584058325,0.4275886311225962
0037d2bbb9ebc39d9114aea27ee16d72,521,1,119.9,119.9,5.0,boleto,0,furniture_decor,12,3,New / Bargain Hunters,0.020298754174925188,1.2020301294270594
0037eb1ff742ee2e71ba887f65f3c6f3,413,1,199.0,199.0,5.0,credit_card,0,housewares,9,3,New / Bargain Hunters,0.4280729844175032,1.0211504513013456
003800162424b7b5b3d75c9cf22a66e7,150,1,85.5,85.5,5.0,credit_card,0,garden_tools,21,3,New / Bargain Hunters,-0.12173028505953037,-0.1620135323190703
00391594070baf8603f5fdc1d0c6a48c,24,1,105.0,105.0,3.0,credit_card,0,computers_accessories,20,2,Premium Customers,0.20091674050191358,-2.0496063038737744
003a5571a07dcf09bf117d13d2980ba3,36,1,149.9,149.9,5.0,credit_card,0,baby,10,2,Premium Customers,0.4356378625587125,-1.5861237737287408
003a7a8eb096ed3cbf713d2def1ca701,16,1,99.99,99.99,5.0,boleto,0,garden_tools,14,2,Premium Customers,0.1994919945609914,-2.466431672745971
003ac9408252444b489b1bfc013f5f8c,166,1,18.75,18.75,5.0,credit_card,0,furniture_decor,17,0,Dormant Customers,-1.2645731309152561,-0.24802597094321713
003ae409f37c3c30cb1c974af3a42692,15,1,195.0,195.0,3.0,boleto,0,pet_shop,11,2,Premium Customers,0.7139975312336938,-2.444217768838054
003c2067070f5b3d923235b1ea1cc17b,23,1,109.7,109.7,3.0,boleto,0,sports_leisure,16,2,Premium Customers,0.23799452498351553,-2.0873811326616023
003c457932a554e4df13834237b1ed00,237,1,129.9,129.9,5.0,boleto,0,bed_bath_table,10,3,New / Bargain Hunters,0.15405779004821035,0.3764645758663496
003d56767e53e08671de00da3fba8d40,272,1,157.0,157.0,5.0,credit_card,0,bed_bath_table,12,3,New / Bargain Hunters,0.28574931149941213,0.5471128562604183
003db7adfcdc49857b095a50191b6c9d,120,1,524.9,524.9,4.0,credit_card,0,books_general_interest,12,3,New / Bargain Hunters,1.2840066613873082,-0.16164832920908595
003e28cb6fab8a0901bff9229612375f,535,1,119.99,119.99,5.0,credit_card,0,toys,14,3,New / Bargain Hunters,0.018417608671657603,1.2302979820184214
003e2af81ea3c72fbdd093f07724a4de,135,1,48.0,24.0,4.0,credit_card,0,health_beauty,20,0,Dormant Customers,-0.5481946382257087,-0.34771881177713293
003f4901fdb60ae9c1e2538b84c208e1,283,1,148.0,148.0,5.0,credit_card,0,Unknown,20,3,New / Bargain Hunters,0.23707950178796985,0.5814864440564556
003fb95e849e71e732629d94bb92762f,31,1,57.99,57.99,5.0,credit_card,0,bed_bath_table,10,2,Premium Customers,-0.27173399602713105,-1.8635192650474932
003fee4ca17927283128c7ddc6f9311b,114,1,85.0,85.0,3.0,boleto,0,sports_leisure,13,3,New / Bargain Hunters,-0.10094516647948304,-0.45265351128459724
004177f7bf62929186b32c7fdaa6157b,314,1,393.98,196.99,1.0,boleto,0,office_furniture,16,3,New / Bargain Hunters,0.9756555719415715,0.8192832620017924
004256f082951ec189a4962b6788c214,160,1,245.0,245.0,5.0,debit_card,0,telephony,11,3,New / Bargain Hunters,0.6744533677600449,0.04296402949852832
004288347e5e88a27ded2bb23747066c,228,2,317.89,158.945,5.0,credit_card,170,cool_stuff,7,1,Regular Customers,4.578703741511249,0.46553804351613165
0042dcca0ae57aaec6e808edc31a2d48,271,1,69.8,69.8,4.0,credit_card,0,health_beauty,12,0,Dormant Customers,-0.3299675137760594,0.4381981057502283
0042dfa8925d6eb23e471ec350454f04,35,1,49.9,49.9,5.0,credit_card,0,baby,18,2,Premium Customers,-0.395849246799768,-1.7574489350052676
0043d65f8039b4a4d43bc7b0f450ac2c,497,1,49.9,49.9,5.0,credit_card,0,bed_bath_table,12,0,Dormant Customers,-0.6392587341037027,1.0387654564833035
00444f48f6c9b55657e49435ce3a97ca,446,1,39.9,39.9,4.0,credit_card,0,computers_accessories,16,0,Dormant Customers,-0.7971139982506577,0.8951549654457358
00446a03d7a34d191507c9e42870d0a5,541,1,109.9,109.9,5.0,credit_card,0,bed_bath_table,20,3,New / Bargain Hunters,-0.04944226389354516,1.2307553829371916
004493e0b0a37317d25665d340c0677d,84,1,64.99,64.99,3.0,credit_card,0,toys,17,2,Premium Customers,-0.27619126865711846,-0.8090406276014881
0045e9ad4d6c85d2323a7ab374b76183,71,1,5.9,5.9,5.0,boleto,0,housewares,23,0,Dormant Customers,-1.9936919871665058,-1.2810866490787003
0046311f458d8041b00063cb99482903,393,1,95.9,95.9,5.0,credit_card,0,toys,19,3,New / Bargain Hunters,-0.12345992169010474,0.8736551135135957
0047f3e16441284d757a8963344f6c59,367,1,60.0,60.0,4.0,credit_card,0,pet_shop,10,0,Dormant Customers,-0.47231313513215467,0.7404507469114043
0048706e497cfba0b689e1e3497bc99e,14,1,69.5,69.5,4.0,credit_card,0,health_beauty,16,2,Premium Customers,-0.06473811053614528,-2.6466684484755705
0048a779a98a7848514096ff04046079,22,1,21.7,21.7,5.0,credit_card,0,home_construction,12,2,Premium Customers,-0.9740493734732927,-2.33994948274172
0049a16516d38fc2246696172a257f16,244,1,24.99,24.99,5.0,credit_card,0,telephony,11,0,Dormant Customers,-1.0893752876213676,0.19582920471960383
0049dadc30da6a277c1e9d371df5a66f,442,1,9.9,9.9,3.0,credit_card,0,housewares,19,0,Dormant Customers,-1.8111270892560845,0.7126038571996561
0049db44bfd6cee26ac9c649329ff6ea,541,1,80.0,40.0,2.0,debit_card,0,furniture_decor,13,0,Dormant Customers,-0.29055835921473266,1.1896564111926666
0049ec2d7a5818d0e4b3f4735cec2458,42,1,25.9,25.9,5.0,credit_card,0,telephony,8,2,Premium Customers,-0.9017407686360701,-1.6517531268172783
004a432489f6630c6dfd3fc4454603f5,257,1,69.77,69.77,5.0,boleto,0,Unknown,9,0,Dormant Customers,-0.325396706335096,0.38189814861449783
004b45ec5c64187465168251cd1c9c2f,95,1,27.0,27.0,5.0,boleto,0,furniture_decor,19,0,Dormant Customers,-0.9453977368894005,-0.7916550617443697
004b9b1634b7becda8eec4e96bced882,25,1,134.99,134.99,5.0,boleto,0,sports_leisure,12,2,Premium Customers,0.3884861042370461,-1.9752693476788827
004d17fa2cb102a7c4817f040c884e59,198,1,32.0,32.0,5.0,credit_card,0,health_beauty,7,0,Dormant Customers,-0.8868446827724377,0.005725358331695702
004df63539fd5e38d4b0a0506de7549c,45,1,949.99,949.99,3.0,credit_card,0,watches_gifts,13,3,New / Bargain Hunters,1.82824630397637,-1.1135702215280439
004ed862ea4e55f18868d3d782d10879,388,1,94.9,94.9,3.0,boleto,0,luggage_accessories,20,3,New / Bargain Hunters,-0.1302377186150791,0.8587043064788016
004f84d065096f3cedd26cf0adc80b9d,126,1,159.98,79.99,4.0,credit_card,0,office_furniture,23,3,New / Bargain Hunters,0.3709957874539875,-0.26499713277430875
00504b68faa074d0f40adcb4f7727f71,18,1,152.0,76.0,3.0,credit_card,0,bed_bath_table,23,2,Premium Customers,0.5079963142090034,-2.2937031536385364
0050dcff37f8b9ff611d245e30572b46,120,1,49.99,49.99,5.0,credit_card,0,health_beauty,8,0,Dormant Customers,-0.506815239884645,-0.4668993686380789
00522457bba00bba576a34fd9b4808fd,516,1,103.97,103.97,5.0,credit_card,0,furniture_living_room,13,3,New / Bargain Hunters,-0.08724133045293175,1.1733032314963865
005226be8d5b972d0f72b4e8a79f322b,150,1,1561.0,1561.0,5.0,credit_card,0,home_appliances_2,22,3,New / Bargain Hunters,2.098935533261147,0.21650571003851032
00539155ce68fbe677934aebdb17e09b,123,1,48.99,48.99,4.0,credit_card,0,furniture_decor,9,0,Dormant Customers,-0.5242848943099124,-0.44342256563360966
00543330561a9088f8b3879114a7b008,278,1,56.0,56.0,5.0,credit_card,0,computers_accessories,15,0,Dormant Customers,-0.49871012853266755,0.4368823234552139
0055b522bc89cbfbf376d8b59a628470,544,1,328.0,328.0,5.0,boleto,0,small_appliances,15,3,New / Bargain Hunters,0.7845896150725564,1.3788809893686673
0055bbb9c95f6acb8db89d1f6c316407,197,1,68.0,68.0,5.0,boleto,0,books_general_interest,9,0,Dormant Customers,-0.3203102924929348,0.09685117489306608
0056c2dd794a5eede6164dcae635875a,21,1,129.99,129.99,5.0,credit_card,0,housewares,21,2,Premium Customers,0.37521550404617166,-2.1579788112522222
0056f26cb8f20916c3baa0e39fc30709,152,1,92.9,92.9,5.0,credit_card,0,bed_bath_table,10,3,New / Bargain Hunters,-0.0599528537510869,-0.13727036273931204
005754cb59f8ee5cdbb5cda9d138757e,40,1,220.64,110.32,5.0,credit_card,0,health_beauty,11,2,Premium Customers,0.7211613815641068,-1.4265710914429877
00575b2023dedcc0f3e81a938834689b,298,1,19.9,19.9,4.0,boleto,0,electronics,20,0,Dormant Customers,-1.275105272747298,0.3793257789311111
0057f64bff87f4698b4cbd338d62a2a8,9,1,75.07,75.07,4.0,credit_card,0,furniture_decor,10,2,Premium Customers,0.031187426952892124,-3.068290445117222
0058e7db269cc11558913b42beb115d0,104,1,70.0,70.0,4.0,boleto,0,furniture_decor,13,0,Dormant Customers,-0.23961073221757848,-0.5745548122049137
0058f300f57d7b93c477a131a59b36c3,160,1,72.58,72.58,5.0,voucher,0,luggage_accessories,18,0,Dormant Customers,-0.2518223669208317,-0.1149224865242919
0059acd36094bf670ec8b21be6c0044c,443,1,29.9,29.9,5.0,boleto,0,electronics,21,0,Dormant Customers,-1.0116619744096635,0.8513106851221031
005d8faa4cf789cf52fb880a8569880a,111,1,79.99,79.99,5.0,boleto,0,bed_bath_table,9,0,Dormant Customers,-0.1445593829735118,-0.4886401994909365
005e32bc930906dc6b65fb9d11cce3e2,360,1,32.0,32.0,5.0,credit_card,0,housewares,21,0,Dormant Customers,-0.9420268958283339,0.6396418913730563
005ee3e015ec18092d7782e507cf68fe,333,1,159.99,159.99,4.0,credit_card,0,sports_leisure,9,3,New / Bargain Hunters,0.281451344693927,0.7642180432678699
005f060d4223956c62b64e9567a36f0f,99,1,689.0,689.0,3.0,credit_card,0,watches_gifts,22,3,New / Bargain Hunters,1.510091871004659,-0.32901454037757677
005f4b46e70bbd3295a38e2fd28d6566,301,1,49.8,49.8,4.0,credit_card,0,bed_bath_table,14,0,Dormant Customers,-0.5944249524712225,0.5061336645118781
005f6fa02633470267dcd1e3ecd0fa79,34,1,199.99,199.99,5.0,credit_card,0,furniture_decor,12,2,Premium Customers,0.660765756014172,-1.6077751382262242
005ff4ebe100db3eebbe6f7b19a8f99a,350,1,199.9,199.9,5.0,credit_card,0,office_furniture,15,3,New / Bargain Hunters,0.44681403947134696,0.8460300959545726
006031108b00e5f73b2426a50b50f9c0,361,1,189.9,189.9,5.0,credit_card,0,bed_bath_table,9,3,New / Bargain Hunters,0.4047710007693673,0.8721957234253461
00605a8897ed9ad73b5c93bebad2541a,157,1,12.9,12.9,5.0,credit_card,0,baby,20,0,Dormant Customers,-1.5290169896896055,-0.3529415422812848
00626f29f9b57d3ef7c1739ff03e944e,141,1,129.0,129.0,5.0,credit_card,0,cool_stuff,11,3,New / Bargain Hunters,0.19661355633828753,-0.1741305398921824
0062adafa3846d9f372d8f1bde591b24,186,1,135.9,135.9,5.0,boleto,0,health_beauty,20,3,New / Bargain Hunters,0.21079709989555862,0.12563902272235514
0063817060d662048ed08bccecaf45d5,230,1,37.8,18.9,5.0,boleto,0,telephony,9,0,Dormant Customers,-0.7764012833809147,0.1856186076742155
0064a1b5f5cddd047c987b988a90c8c1,181,1,215.6,53.9,5.0,boleto,0,garden_tools,8,3,New / Bargain Hunters,0.5654138174735299,0.1568097255952465
0064c96f536ac6250275482221834154,70,1,52.66,52.66,4.0,credit_card,0,housewares,22,2,Premium Customers,-0.4182512571558851,-1.027655557796002
00651d97d964127ccfc0e2e55464876d,184,1,15.0,15.0,1.0,boleto,0,auto,16,0,Dormant Customers,-1.43565454145201,-0.16661855104430795
0065f6fb341f013a95a8e11cdc98d07a,325,1,89.9,89.9,4.0,credit_card,0,pet_shop,14,3,New / Bargain Hunters,-0.1549611016331905,0.6636428998917622
0065f7795a38381973a373c8b4939679,53,1,15.99,15.99,4.0,credit_card,0,stationery,20,2,Premium Customers,-1.2754884891325207,-1.4694133228323196
0066b328e72fd82fd7420bf849c0e8b4,360,1,84.94,84.94,4.0,boleto,0,sports_leisure,14,3,New / Bargain Hunters,-0.20747189942077598,0.7648490244843442
0067d2652c12515146721538868bbd80,72,1,169.9,169.9,5.0,debit_card,0,baby,12,2,Premium Customers,0.4681929573527631,-0.8465516875396547
0068bd2e9e76c018846dbc6e2bec5ac5,65,1,59.9,59.9,5.0,voucher,0,bed_bath_table,12,2,Premium Customers,-0.3143530880824199,-1.088825638218251
006a8c1784d622ebe06bab57e72ee045,277,1,49.0,49.0,2.0,boleto,0,garden_tools,16,0,Dormant Customers,-0.5989346009766382,0.41592021159358505
006ab6f5e82340e927757563a9fbe7e4,271,1,267.2,133.6,1.0,credit_card,0,toys,11,3,New / Bargain Hunters,0.6921743069062914,0.6124252876858087
006b297ed73773b17d8874a2eb4466e8,142,1,89.9,89.9,5.0,credit_card,0,stationery,15,3,New / Bargain Hunters,-0.07860934579530358,-0.2134629222931305
006bbb235068a01d2e3e47fa09ccf53c,195,1,19.9,19.9,5.0,boleto,0,housewares,19,0,Dormant Customers,-1.2359748237633856,-0.07019295514189734
006c10bfead12ac8d90486fb4ce4e603,76,1,67.99,67.99,5.0,credit_card,0,computers_accessories,23,2,Premium Customers,-0.23291341057684029,-0.9084344682382457
